CNPJ,Fundo,Variavel,Valor,Z-Score
17518976000153,NOME NAO ENCONTRADO,fluxo_liquido_medio,-33374167.36546185,9.30695618810133
17958866000102,NOME NAO ENCONTRADO,fluxo_liquido_medio,25581248.736374512,7.116370730171224
17958878000137,NOME NAO ENCONTRADO,fluxo_liquido_medio,60450844.73592742,16.83006308406012
18060364000122,NOME NAO ENCONTRADO,fluxo_liquido_medio,36473830.33724001,10.150738739820511
18083593000162,NOME NAO ENCONTRADO,fluxo_liquido_medio,22589445.961686745,6.282938311361416
18599388000154,NOME NAO ENCONTRADO,fluxo_liquido_medio,12595183.330438245,3.4988167945775452
18630011000110,NOME NAO ENCONTRADO,fluxo_liquido_medio,27207277.01955284,7.56933664643016
19294718000166,PHANTOM FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA,fluxo_liquido_medio,-18426687.973448277,5.14300727736615
19700409000149,NOME NAO ENCONTRADO,fluxo_liquido_medio,25739522.10493976,7.160461255627159
20335522000151,NOME NAO ENCONTRADO,fluxo_liquido_medio,13333120.94618474,3.704385536349478
20441379000182,NOME NAO ENCONTRADO,fluxo_liquido_medio,-13933958.484226417,3.8914587338124735
20441483000177,NOME NAO ENCONTRADO,fluxo_liquido_medio,-16362226.502037734,4.5679061603358315
20743601000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,-70016682.33898354,19.514534088634527
21407105000130,NOME NAO ENCONTRADO,fluxo_liquido_medio,-11042212.803253025,3.0858994175811456
21470947000136,NOME NAO ENCONTRADO,fluxo_liquido_medio,-23189156.48550201,6.4696975542413435
22080558000167,NOME NAO ENCONTRADO,fluxo_liquido_medio,-136955110.23408905,38.16170439810317
22975153000197,NOME NAO ENCONTRADO,fluxo_liquido_medio,16839946.14963562,4.6812887722121035
23434820000197,NOME NAO ENCONTRADO,fluxo_liquido_medio,-11786795.105776891,3.2933191828964596
23565803000199,NOME NAO ENCONTRADO,fluxo_liquido_medio,-11053918.518795181,3.0891603019217646
24018842000139,NOME NAO ENCONTRADO,fluxo_liquido_medio,29016064.257028114,8.073214086211816
25097027000175,NOME NAO ENCONTRADO,fluxo_liquido_medio,-49782068.02443999,13.877737540903011
26199519000134,NOME NAO ENCONTRADO,fluxo_liquido_medio,28292467.006747067,7.8716401684228
26269698000139,NOME NAO ENCONTRADO,fluxo_liquido_medio,-28703702.829019606,8.00589564076003
26724752000199,NOME NAO ENCONTRADO,fluxo_liquido_medio,-32184347.638987854,8.975505752607187
27146328000177,NOME NAO ENCONTRADO,fluxo_liquido_medio,-114063186.42927456,31.784655887662016
28428069000130,NOME NAO ENCONTRADO,fluxo_liquido_medio,50744653.07959839,14.12619006876415
28428077000186,NOME NAO ENCONTRADO,fluxo_liquido_medio,52660314.6,14.659839689012198
29224634000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,83606648.36726534,23.28062111991359
29259706000154,NOME NAO ENCONTRADO,fluxo_liquido_medio,-22959808.15682731,6.405807536512053
29259723000191,NOME NAO ENCONTRADO,fluxo_liquido_medio,-24231012.534578312,6.75992945534783
30493708000192,NOME NAO ENCONTRADO,fluxo_liquido_medio,-16043601.17696,4.479146073066606
30493739000143,NOME NAO ENCONTRADO,fluxo_liquido_medio,-15973426.6932,4.459597428271686
30641425000140,NOME NAO ENCONTRADO,fluxo_liquido_medio,18339402.03910569,5.098995166307574
30754467000198,NOME NAO ENCONTRADO,fluxo_liquido_medio,-40928239.84684,11.411309106443897
31008221000130,NOME NAO ENCONTRADO,fluxo_liquido_medio,-16742317.655582331,4.673788905063196
31341341000154,NOME NAO ENCONTRADO,fluxo_liquido_medio,-37353222.01572,10.415409315359076
32312116000152,NOME NAO ENCONTRADO,fluxo_liquido_medio,-44249248.5251004,12.33644906520999
32388055000107,NOME NAO ENCONTRADO,fluxo_liquido_medio,-15462254.99458167,4.317199316734721
32760026000124,MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,fluxo_liquido_medio,-22777103.403653845,6.354911111903549
32862118000115,NOME NAO ENCONTRADO,fluxo_liquido_medio,-13510001.296827309,3.773356141236759
33033134000168,NOME NAO ENCONTRADO,fluxo_liquido_medio,13723694.779116467,3.8131884618157397
33842492000111,NOME NAO ENCONTRADO,fluxo_liquido_medio,-11191943.375169814,3.127610159271132
34660496000141,NOME NAO ENCONTRADO,fluxo_liquido_medio,11301164.194658635,3.1383393234542925
34687662000101,KINEA APOLO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,fluxo_liquido_medio,-57931539.64042552,16.147951974286414
34780375000133,NOME NAO ENCONTRADO,fluxo_liquido_medio,-10801391.263520002,3.0188132847453537
35348787000161,NOME NAO ENCONTRADO,fluxo_liquido_medio,-13794984.28461847,3.8527444160401414
35410929000173,NOME NAO ENCONTRADO,fluxo_liquido_medio,-35366381.33181452,9.861931174691902
35536379000133,NOME NAO ENCONTRADO,fluxo_liquido_medio,37030213.46534137,10.30573148872819
36247150000141,NOME NAO ENCONTRADO,fluxo_liquido_medio,-36606201.97231708,10.207310463743537
37235948000136,NOME NAO ENCONTRADO,fluxo_liquido_medio,66900122.75971887,18.62665122430155
37319949000169,NOME NAO ENCONTRADO,fluxo_liquido_medio,-23211319.062738094,6.4758714272349795
37553253000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,76659990.47234821,21.345476884809642
37650426000109,NOME NAO ENCONTRADO,fluxo_liquido_medio,-10774111.78236,3.0112139857008406
38527089000111,ZIRCÔNIO FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZ,fluxo_liquido_medio,-12356328.849245284,3.4519753247479907
38658114000104,NOME NAO ENCONTRADO,fluxo_liquido_medio,-110392684.6724,30.762156950446187
40140932000154,NOME NAO ENCONTRADO,fluxo_liquido_medio,13862726.04699219,3.851918677208347
41751844000151,MARSELHA FUNDO DE  INVESTIMENTO FINANCEIRO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,fluxo_liquido_medio,-43615058.33963964,12.15978145037727
41978506000157,NOME NAO ENCONTRADO,fluxo_liquido_medio,21456863.8748996,5.967432678410669
42196001000101,NOME NAO ENCONTRADO,fluxo_liquido_medio,-14810215.619598394,4.135559417858612
42494751000151,NOME NAO ENCONTRADO,fluxo_liquido_medio,-15784699.255357144,4.407023252477774
42536254000179,NOME NAO ENCONTRADO,fluxo_liquido_medio,-23092369.477911644,6.442735406024933
42592315000115,NOME NAO ENCONTRADO,fluxo_liquido_medio,16262000.157642365,4.520289213643728
42592333000105,NOME NAO ENCONTRADO,fluxo_liquido_medio,-15897322.00273478,4.438396794060823
42592357000156,NOME NAO ENCONTRADO,fluxo_liquido_medio,-12349707.208292723,3.4501307211256282
42698158000127,NOME NAO ENCONTRADO,fluxo_liquido_medio,17487045.58835294,4.861552543267978
42847784000138,NOME NAO ENCONTRADO,fluxo_liquido_medio,19150845.30605691,5.325040522780868
43617343000102,NOME NAO ENCONTRADO,fluxo_liquido_medio,-15029346.696319997,4.196603195494504
44196993000194,NOME NAO ENCONTRADO,fluxo_liquido_medio,26900918.159076307,7.4839936524764825
44703501000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,65864058.53361446,18.338032762780593
44703508000121,NOME NAO ENCONTRADO,fluxo_liquido_medio,65791899.95618474,18.317931405086185
45063704000141,NOME NAO ENCONTRADO,fluxo_liquido_medio,-28035670.80746212,7.8198006386831755
45146752000101,NOME NAO ENCONTRADO,fluxo_liquido_medio,-11127279.621075695,3.1095966493432896
45908158000100,Odisseu Fundo de Investimento Multimercado - Credito Privado - Investimento no Exterior,fluxo_liquido_medio,-10806877.905701755,3.0203417095143155
46947398000179,NOME NAO ENCONTRADO,fluxo_liquido_medio,24283418.074120004,6.754831474576011
46947440000151,NOME NAO ENCONTRADO,fluxo_liquido_medio,23309736.89624,6.48359118223595
47155750000104,NOME NAO ENCONTRADO,fluxo_liquido_medio,-16653154.178714857,4.648950458884902
47166927000160,NOME NAO ENCONTRADO,fluxo_liquido_medio,11931818.181818182,3.314021852529186
47541872000120,NOME NAO ENCONTRADO,fluxo_liquido_medio,12506423.42808,3.474090772948838
49766341000161,NOME NAO ENCONTRADO,fluxo_liquido_medio,-11104095.109601593,3.1031380941068734
49766712000105,NOME NAO ENCONTRADO,fluxo_liquido_medio,15576973.328764945,4.32945993446422
49803664000188,NOME NAO ENCONTRADO,fluxo_liquido_medio,11643965.049839355,3.233834035980306
49963948000131,NOME NAO ENCONTRADO,fluxo_liquido_medio,-24365434.171320003,6.7973755566743765
49980566000116,NOME NAO ENCONTRADO,fluxo_liquido_medio,11457831.020923695,3.1819823112428076
50803936000129,NOME NAO ENCONTRADO,fluxo_liquido_medio,44419353.1381526,12.364138748236556
51253495000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,31550943.793534145,8.779360494449634
51675087000138,NOME NAO ENCONTRADO,fluxo_liquido_medio,16937491.253012046,4.7084621046716775
51768648000143,NOME NAO ENCONTRADO,fluxo_liquido_medio,15023655.590200802,4.175321117185392
51769756000130,NOME NAO ENCONTRADO,fluxo_liquido_medio,10892865.263815261,3.0245986823902222
51837280000128,NOME NAO ENCONTRADO,fluxo_liquido_medio,15152920.721847389,4.211330760684445
51998694000139,NOME NAO ENCONTRADO,fluxo_liquido_medio,46197512.7576707,12.859484191881169
52078859000117,NOME NAO ENCONTRADO,fluxo_liquido_medio,13313078.034859437,3.6988021428827813
52239457000157,NOME NAO ENCONTRADO,fluxo_liquido_medio,11924378.993975904,3.311949503252079
52286231000107,NOME NAO ENCONTRADO,fluxo_liquido_medio,18117054.466947794,5.037055363173531
52286268000135,NOME NAO ENCONTRADO,fluxo_liquido_medio,17990851.40562249,5.001898726662781
53290916000190,NOME NAO ENCONTRADO,fluxo_liquido_medio,-23807681.876666665,6.642001396331149
53323654000112,NOME NAO ENCONTRADO,fluxo_liquido_medio,-10900905.714311926,3.046535222211201
53326498000143,NOME NAO ENCONTRADO,fluxo_liquido_medio,-48964047.78461929,13.649860024083642
53449043000115,NOME NAO ENCONTRADO,fluxo_liquido_medio,27964604.023574293,7.780306728459532
53464565000196,NOME NAO ENCONTRADO,fluxo_liquido_medio,15883423.271566268,4.414828301401338
53828243000189,NOME NAO ENCONTRADO,fluxo_liquido_medio,12701751.536265064,3.5285037105406927
54170673000119,NOME NAO ENCONTRADO,fluxo_liquido_medio,20773961.263111115,5.777195146588802
54407534000166,NOME NAO ENCONTRADO,fluxo_liquido_medio,11743552.136987953,3.2615762078997568
54409143000180,NOME NAO ENCONTRADO,fluxo_liquido_medio,-17537214.005714286,4.895224754176846
54487736000165,NOME NAO ENCONTRADO,fluxo_liquido_medio,48177650.60240964,13.411095109378845
54496707000160,NOME NAO ENCONTRADO,fluxo_liquido_medio,11308590.566064257,3.14040810243128
54829603000120,NOME NAO ENCONTRADO,fluxo_liquido_medio,34132189.45080321,9.49842320469282
55087532000108,NOME NAO ENCONTRADO,fluxo_liquido_medio,29107683.43281124,8.098736621296121
55109050000101,NOME NAO ENCONTRADO,fluxo_liquido_medio,11132036.134538153,3.091224985093692
55371154000181,NOME NAO ENCONTRADO,fluxo_liquido_medio,12411990.644397588,3.447784445544757
55381443000161,NOME NAO ENCONTRADO,fluxo_liquido_medio,16315562.91510204,4.535210296973627
55411535000147,NOME NAO ENCONTRADO,fluxo_liquido_medio,17800104.542168673,4.948761995480596
55533539000106,NOME NAO ENCONTRADO,fluxo_liquido_medio,-13686741.077710845,3.8225908917115974
55574437000120,NOME NAO ENCONTRADO,fluxo_liquido_medio,59151293.7602008,16.468044597337006
55859549000128,NOME NAO ENCONTRADO,fluxo_liquido_medio,15607142.857142856,4.337864319680747
55928061000105,NOME NAO ENCONTRADO,fluxo_liquido_medio,11267214.612168677,3.1288819210841976
56915560000120,NOME NAO ENCONTRADO,fluxo_liquido_medio,44565514.42473895,12.404855187049515
57032645000123,NOME NAO ENCONTRADO,fluxo_liquido_medio,13790405.141646588,3.831772099505213
57032921000153,NOME NAO ENCONTRADO,fluxo_liquido_medio,11985271.808433734,3.328912535063901
57325988000186,NOME NAO ENCONTRADO,fluxo_liquido_medio,17536389.441132076,4.875298357973094
57357581000130,NOME NAO ENCONTRADO,fluxo_liquido_medio,11127884.463272735,3.0900684458143934
57776223000162,NOME NAO ENCONTRADO,fluxo_liquido_medio,-35624201.5084264,9.933752651438155
58258574000144,NOME NAO ENCONTRADO,fluxo_liquido_medio,27124608.8699,7.546307616406318
58378060000122,NOME NAO ENCONTRADO,fluxo_liquido_medio,21214313.8884739,5.899865048759628
58689667000123,NOME NAO ENCONTRADO,fluxo_liquido_medio,91668507.74584158,25.526429238963996
58731578000106,NOME NAO ENCONTRADO,fluxo_liquido_medio,-13883745.658035716,3.8774708474646644
58735449000188,NOME NAO ENCONTRADO,fluxo_liquido_medio,11670231.377564102,3.241151098867639
58824505000150,NOME NAO ENCONTRADO,fluxo_liquido_medio,-13211265.615983963,3.690136751517446
59016228000112,NOME NAO ENCONTRADO,fluxo_liquido_medio,11354235.662764227,3.153123547336713
59448572000180,NOME NAO ENCONTRADO,fluxo_liquido_medio,16326530.612244898,4.53826559006844
59816551000170,NOME NAO ENCONTRADO,fluxo_liquido_medio,13053295.9765,3.626434140856147
59888171000141,NOME NAO ENCONTRADO,fluxo_liquido_medio,15296536.532780489,4.251338101307958
59889169000197,NOME NAO ENCONTRADO,fluxo_liquido_medio,15138516.377463413,4.207318113967597
60172387000195,NOME NAO ENCONTRADO,fluxo_liquido_medio,15212274.914585365,4.227865175599304
60365671000188,NOME NAO ENCONTRADO,fluxo_liquido_medio,-33016609.999696966,9.207350725223254
60491442000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,31945788.474095136,8.889353158390684
60510970000169,NOME NAO ENCONTRADO,fluxo_liquido_medio,11223110.001999997,3.116595612559939
60552945000148,NOME NAO ENCONTRADO,fluxo_liquido_medio,15037274.607633132,4.179114993819398
60677740000199,NOME NAO ENCONTRADO,fluxo_liquido_medio,12001236.244898982,3.333359779718775
60750102000156,NOME NAO ENCONTRADO,fluxo_liquido_medio,47823036.60347826,13.312309586023604
61038314000178,NOME NAO ENCONTRADO,fluxo_liquido_medio,22084722.855,6.1423365968386285
61141240000109,NOME NAO ENCONTRADO,fluxo_liquido_medio,18669871.841366462,5.1910547930222855
61141536000111,NOME NAO ENCONTRADO,fluxo_liquido_medio,11654742.110412698,3.2368362230687375
61290059000156,NOME NAO ENCONTRADO,fluxo_liquido_medio,15347764.189218748,4.265608690925869
61351720000196,NOME NAO ENCONTRADO,fluxo_liquido_medio,-14277264.550988372,3.987094184128331
61414981000108,NOME NAO ENCONTRADO,fluxo_liquido_medio,16706867.625899281,4.6442168245330695
61516344000142,NOME NAO ENCONTRADO,fluxo_liquido_medio,-42879263.699256204,11.954809681492518
61584502000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,15885131.541699346,4.415304177592454
61660997000109,NOME NAO ENCONTRADO,fluxo_liquido_medio,30978918.991410255,8.620010413459395
61791538000156,NOME NAO ENCONTRADO,fluxo_liquido_medio,25533212.103909772,7.102989070415679
61883434000171,NOME NAO ENCONTRADO,fluxo_liquido_medio,25650813.719548874,7.135749585181986
62171470000175,NOME NAO ENCONTRADO,fluxo_liquido_medio,40219825.00689393,11.194267887126733
62191155000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,24809123.145703122,6.901278176576889
62192196000110,NOME NAO ENCONTRADO,fluxo_liquido_medio,16389419.851249998,4.555784769816711
62360992000115,NOME NAO ENCONTRADO,fluxo_liquido_medio,17815996.33894737,4.953189004754256
62361073000166,NOME NAO ENCONTRADO,fluxo_liquido_medio,30654719.952982455,8.529697645833563
62461292000117,NOME NAO ENCONTRADO,fluxo_liquido_medio,14497377.495200003,4.028714786917212
62497443000197,NOME NAO ENCONTRADO,fluxo_liquido_medio,12528105.546000002,3.4801308034401104
62573018000130,NOME NAO ENCONTRADO,fluxo_liquido_medio,27038420.532608695,7.522297960746652
62617248000153,NOME NAO ENCONTRADO,fluxo_liquido_medio,12031833.915865382,3.341883433463342
62681110000113,NOME NAO ENCONTRADO,fluxo_liquido_medio,16263320.454193547,4.520657011266455
62751424000145,NOME NAO ENCONTRADO,fluxo_liquido_medio,14486608.2046,4.025714764325628
62809863000161,NOME NAO ENCONTRADO,fluxo_liquido_medio,206146086.57694915,57.41667489015252
62909232000114,NOME NAO ENCONTRADO,fluxo_liquido_medio,34911171.641904764,9.715425815036106
62992257000124,NOME NAO ENCONTRADO,fluxo_liquido_medio,11964695.380595239,3.3231805188464576
63124967000103,NOME NAO ENCONTRADO,fluxo_liquido_medio,27483052.732597403,7.646160032488994
63189884000194,NOME NAO ENCONTRADO,fluxo_liquido_medio,23084744.17727273,6.420914515321281
63196978000190,NOME NAO ENCONTRADO,fluxo_liquido_medio,12270628.772333335,3.408404989131796
63359425000101,NOME NAO ENCONTRADO,fluxo_liquido_medio,23548387.096774194,6.550072440814707
63418592000186,NOME NAO ENCONTRADO,fluxo_liquido_medio,13107115.0,3.641426612723971
63428673000167,NOME NAO ENCONTRADO,fluxo_liquido_medio,32893387.90148148,9.153327805887896
63437368000131,NOME NAO ENCONTRADO,fluxo_liquido_medio,21868685.58,6.082154665670013
63438007000100,NOME NAO ENCONTRADO,fluxo_liquido_medio,21953305.209714286,6.105727323355957
63566142000130,NOME NAO ENCONTRADO,fluxo_liquido_medio,22421818.18181818,6.236241909039189
63740285000117,NOME NAO ENCONTRADO,fluxo_liquido_medio,12188181.818181818,3.385437577976436
63760296000169,NOME NAO ENCONTRADO,fluxo_liquido_medio,13141379.310344828,3.650971689455348
63921677000182,NOME NAO ENCONTRADO,fluxo_liquido_medio,31813487.216296297,8.85249773522183
63933503000130,NOME NAO ENCONTRADO,fluxo_liquido_medio,13076435.826190477,3.6328802545711265
63937967000114,NOME NAO ENCONTRADO,fluxo_liquido_medio,10850245.329130435,3.012725962853221
63942021000146,NOME NAO ENCONTRADO,fluxo_liquido_medio,12894050.71378788,3.5820728729246345
63975214000101,NOME NAO ENCONTRADO,fluxo_liquido_medio,55817800.0,15.539426644590607
63988597000144,NOME NAO ENCONTRADO,fluxo_liquido_medio,10817248.682068966,3.0035340215910082
64044026000114,NOME NAO ENCONTRADO,fluxo_liquido_medio,34574543.954166666,9.621650773979399
64044030000182,NOME NAO ENCONTRADO,fluxo_liquido_medio,23741240.083333332,6.603795878877716
64068676000108,NOME NAO ENCONTRADO,fluxo_liquido_medio,17149350.38638298,4.767480122659415
64110523000173,NOME NAO ENCONTRADO,fluxo_liquido_medio,17211937.904761903,4.784915251495838
64157536000106,NOME NAO ENCONTRADO,fluxo_liquido_medio,32965909.09090909,9.173530177124057
64192273000168,NOME NAO ENCONTRADO,fluxo_liquido_medio,57079689.385588236,15.890953667628075
64192422000199,NOME NAO ENCONTRADO,fluxo_liquido_medio,34465211.22857143,9.591193740274221
64203379000110,NOME NAO ENCONTRADO,fluxo_liquido_medio,109345747.62162162,30.45081292902528
54188911000113,NOME NAO ENCONTRADO,sharpe,504.1200185587239,20.647998892596355
55381443000161,NOME NAO ENCONTRADO,sharpe,415.58890063738136,17.005107519154436
59448572000180,NOME NAO ENCONTRADO,sharpe,306.8980714884551,12.532681403055209
60552945000148,NOME NAO ENCONTRADO,sharpe,126.13374541734672,5.094564506626247
60762973000190,NOME NAO ENCONTRADO,sharpe,190.89453692330343,7.759351016200493
61141240000109,NOME NAO ENCONTRADO,sharpe,136.60592042853605,5.52547509383164
61861865000137,NOME NAO ENCONTRADO,sharpe,1106.8616774557725,45.4497007254024
62361073000166,NOME NAO ENCONTRADO,sharpe,84.9483314711347,3.399861076928327
62382192000103,NOME NAO ENCONTRADO,sharpe,320.5694917350955,13.095235000575963
62431835000153,NOME NAO ENCONTRADO,sharpe,856.2344518103087,35.13685503125084
62736500000143,NOME NAO ENCONTRADO,sharpe,2007.0002951603356,82.48873606494574
62809863000161,NOME NAO ENCONTRADO,sharpe,104.78860478329518,4.216251541576187
63156320000155,NOME NAO ENCONTRADO,sharpe,1536.242891413437,63.117941644195874
63196978000190,NOME NAO ENCONTRADO,sharpe,137.1448781394287,5.547652204453978
63734091000109,NOME NAO ENCONTRADO,sharpe,121.07802641695316,4.886531042624997
63874375000109,NOME NAO ENCONTRADO,sharpe,81.64826412075766,3.2640694234992256
64099033000113,NOME NAO ENCONTRADO,sharpe,227.95965894016635,9.284512071669909
64126791000183,NOME NAO ENCONTRADO,sharpe,102.53422799918404,4.123488116329228
64160050000119,NOME NAO ENCONTRADO,sharpe,2518.9690802379782,103.55530242512573
64264093000144,NOME NAO ENCONTRADO,sharpe,75.77519665855998,3.0224035855879596
